site,ACI,ADI,AEI,NDSI,NDSI_A,NDSI_B,BI,H,Ht,Hs,M,R,sfm,rugo,zcr_max,zcr_mean,zcr_min
s2lam030_210614,64.22359701,2.217778438,0.138418504,0.487169234,0.584196226,1.850047175,3.232190664,0.942949952,0.969334368,0.978884545,0.003865848,0.616134458,0.37161751,0.028678518,0.678460315,0.402076183,0.054238108
s2lam031_190411,58.89662924,2.134740031,0.202514078,0.026932018,0.80537427,0.919340087,3.936012061,0.891952733,0.987099822,0.954137014,0.006600785,0.431487378,0.424672557,0.05681054,0.454396566,0.18257153,0.024953206
s2lam031_190506,64.88271286,2.123944954,0.191294258,0.439297087,0.586773228,1.642243679,3.128302648,0.934591791,0.974327242,0.970827901,0.003568888,0.6408215,0.381037708,0.043676054,0.59096906,0.368543106,0.054454677
s2lam031_190520,78.7661544,1.935927594,0.313389804,0.212239693,0.750153572,1.285283368,3.080247267,0.826439897,0.964197956,0.946569797,0.022595252,0.490739219,0.366435314,0.03879269,0.552125793,0.196346996,0.014577672
s2lam031_190603,58.584828,1.940006134,0.333950972,-0.587439557,0.976807593,0.298471521,2.496948811,0.854075856,0.986741686,0.9423482,0.008519567,0.361132119,0.403852426,0.041786039,0.352773656,0.142257154,0.014883031
s2lam031_190619,57.76749844,2.293811799,0.018819174,0.489458489,0.592032231,1.688388695,2.678016679,0.966026796,0.988771982,0.980842147,0.002948876,0.594513599,0.437122589,0.082624801,0.585394965,0.3977553,0.199083116
s2lam032_190406,69.31892895,2.006629418,0.267412085,-0.39642104,0.960946798,0.467935067,3.679646114,0.862436933,0.969740499,0.95183317,0.012018094,0.348601316,0.376061897,0.047412065,0.421213624,0.162906153,0.040777943
s2lam032_190412,59.01507917,1.911764566,0.31350293,0.089263482,0.829549311,1.206759168,2.149459959,0.906918806,0.980647834,0.958511314,0.005878373,0.316440674,0.340149848,0.053058589,0.538871285,0.290432598,0.042299497
s2lam032_190422,61.41072015,2.194647435,0.157993075,0.430680627,0.587780275,1.652282629,3.684159471,0.945929548,0.98099241,0.973628554,0.004398577,0.491712797,0.321079336,0.025763122,0.591730442,0.331891579,0.042384141
s2lam032_190505,59.7037999,2.259935714,0.065881583,0.446912082,0.638245472,1.756087696,2.01554163,0.95733582,0.986685285,0.978046784,0.003317919,0.425738469,0.323520541,0.095406921,0.581862877,0.374549164,0.101232489
s2lam032_190531,68.34338191,1.922086281,0.328787055,0.415157783,0.613990172,1.584614952,3.631361475,0.913794893,0.964758114,0.963713012,0.004592198,0.665019366,0.349155312,0.054709098,0.61138916,0.341932658,0.075317383
s2lam032_190620,58.22880352,2.185959459,0.171278859,0.145084163,0.761489383,1.132786155,3.391509518,0.886654835,0.988633553,0.954207323,0.007034341,0.447902545,0.349397858,0.067574113,0.41414501,0.172437664,0.017586037
s2lam033_190406,61.31173834,1.597547847,0.475560323,-0.320863671,0.959659158,0.539755892,3.283042219,0.864730777,0.975768802,0.943182815,0.01042912,0.369757436,0.379954247,0.028379757,0.492890212,0.223929284,0.018683862
s2lam033_190418,59.96050103,1.87065298,0.341072327,-0.471187543,0.949180774,0.385987355,3.24063883,0.906314895,0.979172182,0.961349057,0.006227931,0.514344567,0.305698734,0.034599661,0.605062655,0.233326004,0.032274907
s2lam033_190511,58.35012271,2.149094543,0.206819452,-0.233843265,0.91131773,0.614623477,6.612469036,0.899863063,0.987441542,0.955180159,0.0092678,0.370625505,0.414088923,0.045401816,0.400978663,0.162964438,0.032730595
s2lam033_190522,58.91886405,2.256522352,0.080961859,-0.306540319,0.920094506,0.553986178,5.792490613,0.917704388,0.988168877,0.963550319,0.007422862,0.523884397,0.34717588,0.054315855,0.583846831,0.195180719,0.070463798
s2lam033_190603,59.38151221,1.925178648,0.334158863,-0.130817782,0.920995077,0.792181853,3.207531785,0.88110172,0.985640346,0.951119973,0.008853927,0.358976217,0.292979465,0.046284158,0.560718578,0.182788204,0.016472785
s2lam033_190617,57.63422712,2.301442174,0.009504674,0.536338991,0.602473011,2.022273517,1.36046033,0.973741686,0.987469947,0.983470002,0.002536874,0.830748458,0.289244194,0.065645585,0.677815755,0.481454188,0.190483941
s2lam033_190627,57.03745057,2.301765354,0.013134507,-0.373767989,0.940578182,0.433334238,6.243735632,0.87510738,0.990528723,0.945494717,0.014261032,0.29775509,0.387269723,0.061984501,0.36585829,0.126623717,0.061469184
s2lam034_190329,57.95944738,2.166702603,0.15341476,0.191421459,0.795777628,1.215648304,2.668494443,0.9267842,0.987385816,0.968419787,0.005071247,0.453638705,0.440407342,0.05561984,0.557589909,0.259482618,0.037032996
s2lam034_190405,62.33255521,1.93515699,0.320692621,-0.251239647,0.946289752,0.639457041,2.698139506,0.870888913,0.983218388,0.948776746,0.009872933,0.43330285,0.284728007,0.026419534,0.532011218,0.169409117,0.009645433
s2lam034_190413,57.75740956,2.231396831,0.084236369,0.47227872,0.61203862,1.815018183,1.392707898,0.92592016,0.987214497,0.967677606,0.004748776,0.482949244,0.301075654,0.053632697,0.635597076,0.287925759,0.047894704
s2lam034_190510,57.73162183,2.269831427,0.043499703,0.622411085,0.463124454,1.870735522,2.615194101,0.953428344,0.978759956,0.973944643,0.003213441,2.421701473,0.244718507,0.051149746,0.681488037,0.458764343,0.225992839
s2lam034_190602,58.03580449,2.210478681,0.088872146,0.209457205,0.724614369,1.351868417,1.994758451,0.963475262,0.987468538,0.978591637,0.003208354,0.220418162,0.377599019,0.088871586,0.611127534,0.400122057,0.121853885
s2lam034_190610,57.76724928,2.255999971,0.047731275,0.494366573,0.630150609,1.929864304,1.235359885,0.953257113,0.98699529,0.977256212,0.003569855,0.383968054,0.376252245,0.057386215,0.649187613,0.366098963,0.123230865
s2lam034_200701,65.10451581,1.900267635,0.367886432,0.337902878,0.674231508,1.54697206,3.363562359,0.89784077,0.969005264,0.964274239,0.010716149,0.956949063,0.311317085,0.033651394,0.649831136,0.323458176,0.031819661
s2lam034_210410,58.23586646,2.194405859,0.110325292,0.57646687,0.528931298,1.96287994,1.481830647,0.956290197,0.986350453,0.976365536,0.002901583,0.282176472,0.480693711,0.116366477,0.557037354,0.385602572,0.105417887
s2lam034_210502,58.47308099,1.840049747,0.416746641,-0.471245127,0.957107724,0.434675016,2.446141743,0.814544791,0.988781165,0.926903267,0.012660427,0.399729772,0.417874022,0.036213758,0.295869594,0.104052622,0.003568368
s2lam034_210521,60.95610872,2.17116379,0.136613616,0.279635947,0.713119775,1.479243473,1.985879792,0.942941416,0.981050222,0.9725279,0.003646436,0.555217442,0.320667883,0.031897539,0.663085938,0.354437543,0.04853091
s2lam034_210606,57.86531361,2.193929172,0.129066212,-0.136614986,0.926595992,0.793048312,1.549003835,0.897108816,0.988537821,0.957701894,0.005928246,0.345235078,0.459996388,0.064621439,0.427359272,0.200293115,0.025468233
s2lam034_210624,64.24008729,2.11545477,0.22999803,0.474265021,0.542624581,1.703961018,3.722087703,0.931288566,0.968531331,0.969780091,0.004353553,0.98772821,0.351613152,0.032255907,0.636212384,0.405191605,0.047048611
s2lam035_190405,61.33321074,1.976989557,0.319785307,0.062481424,0.812693791,1.043819402,3.753958208,0.859056817,0.985717066,0.944292126,0.009319867,0.511747359,0.373365832,0.029704167,0.480163574,0.140979586,0.00789388
s2lam035_190413,57.54292678,2.270093647,0.05694449,0.273484777,0.781662291,1.478888732,1.424289541,0.923506959,0.988713739,0.964519665,0.004746775,0.378727884,0.320066772,0.077691767,0.587216605,0.267785743,0.060592831
s2lam035_190510,59.20946291,1.979141959,0.237339801,-0.406527633,0.959259777,0.427000436,3.558029884,0.883966109,0.980896972,0.948714412,0.006532881,0.307216932,0.387360308,0.058309171,0.500896843,0.179193908,0.038594149
s2lam035_190524,59.05943114,2.157233181,0.16896163,-0.357317473,0.950972106,0.501848027,2.60902914,0.924352766,0.983488842,0.96388158,0.004437785,0.374806787,0.409126076,0.04727527,0.580262672,0.261872375,0.041015625
s2lam035_190601,58.4477461,2.260581221,0.054322387,0.307523693,0.582751547,1.364337774,3.406717834,0.954032853,0.987316346,0.974473258,0.003446153,0.557969265,0.37882499,0.080829205,0.585946501,0.343605442,0.126683108
s2lam035_190612,57.13621062,2.295725796,0.024575026,0.306626678,0.78501408,1.543731081,1.124616396,0.951287142,0.989279987,0.976354224,0.003312079,0.294305998,0.49247286,0.135975777,0.535644531,0.343225882,0.105648643
s2lam035_190621,58.13935306,1.71322898,0.387974497,0.491369746,0.523744742,1.480192982,2.893342405,0.929060884,0.978353766,0.960309632,0.004589264,0.6062432,0.377737085,0.06046557,0.585832634,0.379751561,0.07495281
s2lam036_190311,59.2074809,1.366566396,0.651589083,-0.583310756,0.950881317,0.304739003,3.242819116,0.754127852,0.987818666,0.903943076,0.02333423,0.449712671,0.294305475,0.027313916,0.318020291,0.071576693,0.002970378
s2lam036_190326,70.04408133,1.800959614,0.376220081,0.064642489,0.863515104,1.097285438,2.979370383,0.868982419,0.97512572,0.961212813,0.024753302,0.289998149,0.497821244,0.043008446,0.467421478,0.209603361,0.030754283
s2lam036_190407,76.37184306,1.745909142,0.451612467,0.106274199,0.832836302,1.106453746,3.14969817,0.819573994,0.974062656,0.941821602,0.031316411,0.365121099,0.377248905,0.030032701,0.486972557,0.137637507,0.004808455
s2lam036_190416,59.83147125,2.142366035,0.219136594,0.332626162,0.614540667,1.272742625,4.565550111,0.885306536,0.987356111,0.953761799,0.007893472,0.444678456,0.361642342,0.059068663,0.493425124,0.181296426,0.024588103
s2lam036_190427,57.78481041,2.070235146,0.214808194,-0.198055761,0.892857726,0.755040387,1.781269832,0.918662686,0.982933801,0.961303122,0.004249787,0.417580993,0.300371829,0.058927589,0.594807943,0.273572446,0.045030382
s2lam036_190513,65.39411549,1.904162455,0.341066625,0.160348973,0.769113853,1.171876039,3.549999337,0.903404884,0.966337323,0.958501205,0.008130947,0.348215635,0.386053679,0.039146064,0.52734375,0.278733774,0.033563787
s2lam036_190530,60.03487044,2.20289646,0.145877304,0.56013383,0.464804783,1.705404956,4.338602443,0.915685253,0.98700803,0.962843608,0.005737905,0.392447896,0.477389438,0.084472186,0.473467146,0.250540293,0.064043318
s2lam036_190705,58.87061713,2.176859208,0.108839457,0.213705574,0.763172042,1.307946315,1.888985197,0.940566581,0.987629083,0.974526956,0.019197393,0.314963273,0.373890074,0.092847485,0.602197018,0.366706176,0.14670249
s2lam036_200528,59.85578304,2.24807017,0.075728292,0.76719372,0.305565279,2.221570837,2.871831745,0.958482655,0.984737225,0.978747519,0.003063065,2.323486677,0.272319543,0.078049757,0.62379286,0.423039683,0.102993435
s2lam036_200710,56.88957664,2.273003348,0.030846955,0.587857804,0.558500421,2.150582347,1.14701533,0.967932389,0.986563247,0.981998332,0.002562836,4.583465436,0.266060894,0.091646528,0.663250527,0.491222727,0.275884393
s2lam036_210328,57.9270235,2.260758204,0.052108296,0.475109271,0.607882207,1.9010945,1.841565022,0.963641302,0.986098958,0.979747432,0.004888692,1.147152942,0.303892284,0.08622066,0.641636131,0.436087781,0.180750484
s2lam036_210413,57.7657297,2.269134445,0.032826635,0.598329138,0.514687912,2.088715277,1.74366302,0.967296482,0.986575232,0.980670306,0.002466009,2.03547911,0.267909419,0.089919303,0.631130246,0.462724204,0.199789005
s2lam036_210501,59.03601349,2.275738111,0.050494442,0.162098191,0.757252211,1.125163109,3.463960161,0.954276394,0.987921616,0.975349774,0.00349534,0.353536085,0.394033438,0.077368736,0.563075658,0.326752213,0.103238076
s2lam036_210515,59.95395834,2.096356813,0.227993876,0.180306522,0.727641601,1.320874205,3.006034508,0.919082341,0.981467728,0.966087874,0.010608311,1.041988914,0.336581612,0.037370314,0.581863038,0.29291769,0.072919782
s2lam037_190312,57.78590284,2.258107042,0.066212126,-0.382216317,0.96201167,0.458386276,2.636369473,0.92051784,0.987603111,0.964074964,0.006283843,0.278674743,0.523695656,0.109116419,0.390802557,0.222945219,0.084954108
s2lam037_190405,58.6058458,2.127647799,0.185972978,-0.516546118,0.976932313,0.330767935,2.801837194,0.896008434,0.988827561,0.953960893,0.006969405,0.380258612,0.468115059,0.071088428,0.360436481,0.187822411,0.047671111
s2lam037_190413,58.27822465,2.072227913,0.255764153,0.65697976,0.337167321,1.628234641,4.444944984,0.902132979,0.98626348,0.957525402,0.007228915,0.57840966,0.365047106,0.064587461,0.486675168,0.213868314,0.025535899
s2lam037_190510,58.63782468,2.266870776,0.050570042,0.571242334,0.518878796,1.849573114,3.439729229,0.955783902,0.985829025,0.975091586,0.0037203,1.206805313,0.314074845,0.109084703,0.629323324,0.400464723,0.183278402
s2lam037_190520,60.97997691,1.928722871,0.265410848,0.281133597,0.725147729,1.531751862,2.177496276,0.91941804,0.980197389,0.967951983,0.006904669,1.209817235,0.327827917,0.061814125,0.644605232,0.358533688,0.061686198
s2lam037_190529,58.92835868,2.233684198,0.077843198,0.38384831,0.662907817,1.680730328,1.953029877,0.947436187,0.987496623,0.974426935,0.007988424,0.797930043,0.382871137,0.072093082,0.593251546,0.387270658,0.116984049
s2lam037_190604,58.26340594,2.1809391,0.190473238,0.290723092,0.669354194,1.255854498,2.544126655,0.855877167,0.989503897,0.94192315,0.009889445,0.269025329,0.339969692,0.050479406,0.41164363,0.142503077,0.009149639
s2lam037_190612,57.56366352,2.28193632,0.032766516,0.544407841,0.601284391,2.059272226,1.259051793,0.963130438,0.98882357,0.98064776,0.003780082,0.926332478,0.359255929,0.10267804,0.649790645,0.423969762,0.159862643
s2lam037_190621,63.74696196,2.001386728,0.24937847,0.283828694,0.731878063,1.438794637,2.57632762,0.915319639,0.98023684,0.966833552,0.007485717,0.481862173,0.411203276,0.046792528,0.567738514,0.279927047,0.046305877
s2lam037_200522,61.41152961,2.232970589,0.115005528,0.594948512,0.453308138,1.819224704,3.900531846,0.952627803,0.981992552,0.97540703,0.004094395,1.501608971,0.335947587,0.050249745,0.645570146,0.393850388,0.076760583
s2lam037_200603,63.71845467,2.098106285,0.227179966,0.348138614,0.702856606,1.605711538,3.063825415,0.928765293,0.969122778,0.971463807,0.004593643,0.996123628,0.382391301,0.038924159,0.65410095,0.3683527,0.052115987
s2lam037_200623,56.87754681,2.285935922,0.032887117,0.555988118,0.582801934,2.010781019,1.213464193,0.944309989,0.989818307,0.972411164,0.003949022,0.194221645,0.324898065,0.119834323,0.584660876,0.316685364,0.094546526
s2lam037_210329,64.39166043,2.055858546,0.293797535,0.049762913,0.766653136,0.958306588,6.106167435,0.884929853,0.980523954,0.95246788,0.009845156,0.348490967,0.498768247,0.034000106,0.486486486,0.181633986,0.020238598
s2lam037_210416,62.47293975,2.014800722,0.259811896,0.272682414,0.691128345,1.382485281,3.281491245,0.921999726,0.976738953,0.965579963,0.005075871,0.55629429,0.426493626,0.047448722,0.61473253,0.349764012,0.072387695
s2lam037_210502,58.90595594,2.159308379,0.178828371,0.10386251,0.690858859,1.035793414,3.094676985,0.866559649,0.989086291,0.9429918,0.010898659,0.387019865,0.371978961,0.058764896,0.450759362,0.186696445,0.032411773
s2lam037_210521,62.7942984,2.198915789,0.160762944,0.689535541,0.338825504,1.738455933,5.722418901,0.940083421,0.979751548,0.967222998,0.00441351,0.448735518,0.497471265,0.062508723,0.564535651,0.320826472,0.07834507
s2lam037_210606,65.38385906,2.089233465,0.231083249,0.330064603,0.628557116,1.395941189,3.450993843,0.930074258,0.971863655,0.96641657,0.005253627,0.886413625,0.35173632,0.037189063,0.634427787,0.354751286,0.053515625
s2lam037_210616,58.91034338,2.237802063,0.106791328,0.657902985,0.432968816,1.935822166,2.564464999,0.938999596,0.985823569,0.971782764,0.005849785,1.649172405,0.315775734,0.083605818,0.600789388,0.44370614,0.141215007
s2lam038_190318,83.33863456,1.58847309,0.560118236,-0.109611533,0.912902174,0.862787284,3.633171434,0.784893133,0.973073321,0.94028678,0.037097119,0.464241209,0.514701711,0.042365114,0.378540039,0.063337148,0.001044379
s2lam038_190329,58.04142602,2.077355109,0.205419096,-0.041685909,0.878224389,0.989755713,1.692288332,0.89817931,0.987048583,0.959281579,0.006539144,0.482339102,0.377299066,0.068298188,0.508907558,0.233788152,0.038098196
s2lam038_190412,61.11336121,1.783808469,0.431202115,-0.373920142,0.94548954,0.540692412,2.973604793,0.820197163,0.985951866,0.930935552,0.013839053,0.370636688,0.307411083,0.033077774,0.415924072,0.113196559,0.00672404
s2lam038_190421,62.66860032,2.142298473,0.186366749,0.595513879,0.431052008,1.677196988,4.23126662,0.938627924,0.978229685,0.972685539,0.006847422,0.258728881,0.423128237,0.027931174,0.619419643,0.362891537,0.074651709
s2lam038_190527,58.59459523,1.854674167,0.42194225,-0.150302703,0.840620736,0.712693432,6.419576737,0.855250017,0.983738677,0.938224314,0.016021277,0.486482143,0.373189634,0.030154801,0.395670573,0.149157266,0.019938151
s2lam038_190614,57.67352724,2.287000755,0.050352424,0.567004999,0.510029989,1.919740353,2.308932634,0.940112901,0.987547926,0.97275578,0.004704622,0.49538956,0.338205418,0.065186364,0.613631539,0.320200951,0.083071501
s2lam038_190621,58.96402015,1.710458014,0.42638913,0.32588051,0.649781793,1.392327163,3.155452256,0.926440386,0.973908779,0.959353393,0.006062595,0.26999507,0.49923156,0.060058429,0.548615829,0.370789447,0.088216146
s2lam038_200522,61.40670711,2.184514201,0.144424601,0.407324893,0.585869621,1.50596311,3.720654856,0.936271299,0.981968769,0.971610513,0.004498073,0.583800763,0.346574909,0.048328592,0.641713973,0.309621603,0.0608279
s2lam038_200616,57.91245435,2.223372894,0.105813703,0.638959738,0.438653153,1.941683822,2.977060415,0.953391769,0.981256758,0.974799731,0.003456454,0.951553791,0.307548781,0.048058782,0.669657044,0.416683685,0.114266088
s2lam038_200702,61.99242378,2.128270259,0.213656289,-0.000129454,0.862980789,0.9948745,3.012241308,0.926320039,0.977466464,0.972519137,0.006568284,0.583876049,0.352641071,0.023092346,0.614847716,0.284521589,0.035176079
s2lam038_210322,64.40805382,1.6168455,0.482304326,-0.055492756,0.868998093,0.902350196,3.635569596,0.838510017,0.982857914,0.94149902,0.012311047,0.262947939,0.303258468,0.024338349,0.559867527,0.13305267,0.00409024
