site,ACI,ADI,AEI,NDSI,NDSI_A,NDSI_B,BI,H,Ht,Hs,M,R,sfm,rugo,zcr_mean,YYYY
s2llg004_170516,62.06672857,2.113271031,0.167299225,-0.793239243,0.994473448,0.125357745,3.639598768,0.810353005,0.988231274,0.918049651,0.001657446,0.188054789,0.23437002,0.031734441,0.07898378,2017
s2llg004_170520,62.15414296,1.998977166,0.282213372,-0.645285428,0.984206825,0.222763706,6.885213255,0.794295554,0.985226582,0.912691007,0.004901956,0.171549659,0.231149354,0.02935183,0.075425105,2017
s2llg004_170527,63.42312725,0.821484756,0.651484291,0.196838145,0.805958777,1.338407198,2.180195822,0.635920486,0.966081078,0.844742022,0.004034627,0.522112433,0.198372914,0.018506114,0.08229247,2017
s2llg004_170606,63.36530789,2.199747672,0.110216237,0.309943153,0.731644971,1.436445124,3.139927271,0.90612057,0.988089353,0.957667658,0.000547695,0.276712726,0.281396889,0.040981442,0.173200188,2017
s2llg004_170613,62.99714597,1.669675293,0.391149412,0.148781767,0.775691102,1.255208364,2.958440824,0.878758609,0.976218619,0.945738315,0.000504527,0.371239095,0.268455634,0.035970347,0.182794944,2017
s2llg004_170616,63.12069965,1.901136962,0.257971033,0.285641773,0.706093179,1.512594151,2.549889566,0.902577834,0.980764572,0.954630955,0.000467672,0.377775242,0.272111165,0.039377521,0.197427843,2017
s2llg004_170627,61.96638604,1.898303474,0.283322002,0.31459084,0.714616308,1.620343798,2.121717554,0.861363243,0.985201516,0.94321218,0.000718877,0.497420281,0.261194984,0.0446454,0.142371739,2017
s2llg004_170705,62.44694055,1.88289327,0.285699566,0.306705128,0.737895835,1.471551868,3.223079449,0.891211029,0.981392971,0.953057423,0.000503862,0.328621091,0.271591189,0.035310325,0.18778694,2017
s2llg004_170804,62.66041164,1.349032417,0.454050479,0.184472571,0.75743769,1.158243952,2.701674892,0.756254479,0.972766588,0.897478561,0.002649602,0.535192188,0.237793102,0.035119519,0.146211781,2017
s2llg004_171210,62.7337422,1.452585873,0.486572901,-0.406692999,0.954970948,0.497731888,2.634323273,0.734788688,0.977978263,0.88985637,0.004413144,0.511629984,0.219255511,0.022251945,0.073326587,2017
s2llg004_180126,62.47001358,1.500158361,0.557445946,-0.860146843,0.995829847,0.087132281,4.727998252,0.698673946,0.984054932,0.873694755,0.004305806,0.453649531,0.173854048,0.020466818,0.049817298,2018
s2llg004_180414,63.88617055,0.75599145,0.729417207,0.234042005,0.702423584,1.10739044,4.505778877,0.632460598,0.957789541,0.844909899,0.004436246,0.513427123,0.2026731,0.01190908,0.088233683,2018
s2llg004_180425,65.27701571,1.056924887,0.632128016,-0.288683744,0.937527107,0.581379858,5.096912088,0.65132036,0.964941079,0.854088328,0.01787287,0.483074543,0.193958674,0.012449019,0.068211217,2018
s2llg004_180502,65.46176063,0.442200224,0.766282375,0.045257026,0.861268175,1.017766767,2.846238333,0.513528244,0.948193975,0.789441728,0.010544909,0.498457602,0.161404121,0.008803784,0.096861175,2018
s2llg004_180523,62.85081976,1.324392987,0.494296859,0.001817718,0.882748338,0.94762569,4.462171325,0.762067913,0.971727849,0.894443195,0.005513184,0.354669825,0.254448879,0.025645558,0.132168592,2018
s2llg004_190414,64.07040019,0.722804296,0.680501904,0.193405614,0.803416032,1.342794044,2.150688557,0.658464735,0.958271491,0.857300348,0.005276387,0.448097799,0.197156984,0.017737847,0.141792229,2019
s2llg004_190503,62.75179441,1.1853953,0.493323747,0.328949897,0.718152693,1.592680677,2.193003863,0.78690685,0.959983941,0.905353396,0.000799352,0.32849621,0.230467446,0.02841653,0.206372214,2019
s2llg004_190530,62.73363402,2.155144297,0.128216623,0.669495136,0.431507348,2.080114648,3.679633081,0.941438184,0.984340056,0.970858458,0.000291667,0.150246358,0.27649738,0.042035325,0.260344795,2019
s2llg004_210405,63.154371,1.148189606,0.528215372,0.341776472,0.706260863,1.592438259,2.408470629,0.772734103,0.959187508,0.902309111,0.001112269,0.336020711,0.227255761,0.027079234,0.208398028,2021
s2llg004_210420,63.17133938,1.775253555,0.293605524,0.544562223,0.550105688,1.927347171,2.842255229,0.891674297,0.976117048,0.951553759,0.00054551,0.219900842,0.263093586,0.025710658,0.252298072,2021
s2llg004_210604,65.20161227,0.863293459,0.5973642,0.233790298,0.74551845,1.376864106,2.810890838,0.625765809,0.961534591,0.842484164,0.007291855,0.397163491,0.179013716,0.019269571,0.155617717,2021
s2llg004_210622,63.27503359,1.280195456,0.552148947,0.472005259,0.520570922,1.359513633,3.121728733,0.774984538,0.966181615,0.903478311,0.001271586,0.459473212,0.229873466,0.020160048,0.165294446,2021
s2llg004_210628,62.89214223,1.170441829,0.504892169,0.146299634,0.809998996,1.203427003,2.268826468,0.737256247,0.965128565,0.883209683,0.002312998,0.377783182,0.216918439,0.021247494,0.16652534,2021
s2llg005_170401,62.43908333,1.886892909,0.253029631,0.303710582,0.769376277,1.471427175,2.241975415,0.934101807,0.981417506,0.967289383,0.000304243,0.155889486,0.279272291,0.045604742,0.249469578,2017
s2llg005_170408,61.83903548,2.057619819,0.155822454,-0.058736515,0.898947563,0.815129768,3.546947011,0.900559293,0.98486994,0.955417654,0.000453953,0.211477542,0.271498489,0.064663129,0.173922352,2017
s2llg005_170415,66.89297048,0.688755905,0.69854993,0.224756746,0.77829227,1.366771531,2.528861359,0.61552055,0.955645488,0.844292525,0.004133987,0.512257164,0.221757915,0.009919599,0.119628115,2017
s2llg005_170422,62.49303797,0.981819372,0.592901423,0.216779486,0.79873428,1.325422619,2.18599154,0.721507849,0.970318631,0.888738032,0.003416405,0.412873091,0.231890733,0.018455112,0.150535333,2017
s2llg005_170430,69.07540338,0.930861494,0.66422841,0.263358732,0.794498593,1.470460316,1.950276004,0.715114497,0.963371057,0.895243601,0.001944844,0.523441049,0.117851394,0.01300198,0.105283464,2017
s2llg005_170527,62.13269851,1.822958612,0.287110753,0.397698442,0.712110697,1.7395265,2.174260365,0.902290465,0.981890974,0.958083075,0.000477737,0.273308129,0.270802809,0.049083066,0.21629187,2017
s2llg005_170627,62.06888478,1.779029285,0.263687027,0.451590307,0.666290504,1.871462036,1.886185739,0.893661848,0.976742639,0.951083234,0.000495896,0.309565931,0.269489082,0.050142488,0.227015328,2017
s2llg005_170705,62.04743166,1.520369279,0.417355451,0.299806653,0.772617167,1.55460011,1.767552521,0.819752806,0.980786473,0.925373146,0.000926828,0.323913352,0.256458163,0.029066783,0.114034667,2017
s2llg005_170811,61.60048782,1.688461429,0.461109347,-0.377009748,0.950327531,0.482412046,4.846277481,0.835059255,0.978682699,0.926543903,0.001007092,0.354433844,0.254065778,0.022611328,0.10926327,2017
s2llg005_180331,61.92968626,0.774070321,0.696753258,0.122173549,0.811325622,1.192747169,2.471682977,0.691728593,0.965432254,0.86819631,0.003001836,0.448940147,0.219190229,0.014486295,0.124983452,2018
s2llg005_180414,66.03141498,1.849562776,0.310480794,0.48582629,0.572980186,1.655007657,4.730305076,0.872663407,0.975317849,0.946256076,0.000747367,0.287714513,0.289319359,0.021639716,0.198688133,2018
s2llg005_180425,66.59686093,1.377138828,0.472129476,0.249690223,0.651869847,1.114295747,5.306190597,0.736647377,0.963203164,0.883728293,0.002604224,0.442204646,0.224474574,0.028292723,0.133918651,2018
s2llg005_180502,62.37157811,1.78173156,0.287205456,0.454604941,0.631904372,1.778842693,2.274191052,0.885509895,0.981237029,0.950771911,0.000630689,0.279514181,0.278246573,0.045496336,0.221684827,2018
s2llg005_180517,63.20875502,1.888792641,0.253092874,0.590126566,0.490074881,1.938261924,3.732352595,0.890824591,0.977808878,0.95325228,0.00054185,0.223991238,0.283844935,0.038324255,0.229758111,2018
s2llg005_180522,64.67833027,2.252307739,0.061417696,0.55221963,0.501107202,1.860598805,4.235999018,0.93843898,0.986247818,0.969500071,0.000370842,0.219647954,0.297015962,0.033766949,0.240867989,2018
s2llg005_180624,62.20667189,0.932415384,0.619619101,0.274097699,0.711496893,1.385546624,2.898773231,0.672829313,0.967992973,0.862532621,0.00394663,0.520726784,0.232570295,0.021902581,0.147275296,2018
s2llg005_190414,63.25080439,1.960188735,0.219007847,0.47199491,0.643717077,1.856473146,2.669030979,0.915778035,0.98235093,0.961240586,0.000382521,0.193143306,0.279006739,0.034975995,0.231620662,2019
s2llg005_190503,63.02797795,1.221473617,0.491792358,0.31641349,0.734323869,1.554465488,2.395277112,0.756360717,0.970483244,0.895188567,0.002181734,0.354397543,0.230651793,0.02689715,0.174991442,2019
s2llg005_190521,62.85969353,1.709648473,0.348360089,0.34600048,0.694041762,1.484995451,3.587607012,0.870369044,0.975292249,0.944091537,0.000572316,0.272681582,0.271671168,0.036911001,0.200314418,2019
s2llg005_190530,62.41366962,1.415392565,0.412177411,0.365209831,0.7194559,1.66586993,2.110659772,0.818352988,0.96972689,0.919685633,0.000988769,0.308108478,0.252466817,0.032997415,0.198655595,2019
s2llg005_210420,62.93908998,1.896702373,0.241282354,0.572870712,0.53533634,1.969479537,3.038033483,0.907909852,0.976612641,0.956497533,0.000409125,0.193387459,0.268723432,0.046094051,0.252283681,2021
s2llg005_210622,62.39877498,1.039151532,0.56246072,0.259773681,0.733332206,1.409429433,2.926129155,0.741715093,0.961535154,0.886294817,0.001410662,0.386638675,0.226173835,0.018749256,0.16114157,2021
s2llg005_210628,62.05804002,1.456425135,0.391057751,0.405977689,0.680669387,1.739528172,1.882572632,0.823789023,0.972328189,0.92469768,0.001235228,0.291008194,0.245368808,0.036633762,0.208050055,2021
s2llg006_170404,64.25120607,1.822262703,0.300191189,0.395665254,0.685469853,1.699868675,3.084047062,0.880422297,0.976955523,0.948142901,0.00123769,0.292999311,0.279836045,0.028784775,0.21379108,2017
s2llg006_170415,66.7113357,1.533709906,0.395274153,0.356174959,0.735287288,1.619735814,2.27999504,0.857211111,0.967788666,0.934032468,0.000522962,0.264238248,0.274429118,0.018637902,0.209573364,2017
s2llg006_170422,62.4298931,2.223026988,0.099830331,0.07761788,0.785464622,0.944799975,6.129073033,0.901204878,0.98817235,0.954864094,0.000571808,0.193487184,0.285735914,0.040522672,0.153011869,2017
s2llg006_170430,63.28483418,1.051868286,0.558818121,0.334882736,0.696706438,1.578204817,2.378315039,0.745542698,0.957127419,0.892666483,0.002160246,0.379755166,0.249411977,0.017427429,0.192017855,2017
s2llg006_170506,66.13272373,0.960232,0.627175041,0.272333734,0.710879827,1.288848845,3.901805229,0.706372226,0.950553758,0.871086173,0.002938194,0.416112496,0.226784354,0.020576495,0.170627074,2017
s2llg006_170516,63.93116326,1.882323592,0.264060323,0.33424552,0.784436031,1.624646151,1.37260064,0.868016583,0.979454456,0.957382778,0.000344683,0.158081445,0.069109587,0.014647759,0.203395821,2017
s2llg006_170527,62.58835492,1.217694246,0.465896174,0.274309001,0.773615887,1.475433886,2.26774404,0.755287632,0.965479787,0.894305833,0.001619739,0.425679973,0.243135358,0.035790322,0.15506182,2017
s2llg006_170613,62.07321236,1.787469229,0.29971199,0.403799087,0.662687359,1.653407228,2.42788469,0.894549045,0.976222966,0.952387313,0.00041237,0.228255521,0.279159535,0.03962576,0.239887268,2017
s2llg006_170708,61.87934891,1.259837081,0.486262401,0.327689957,0.709353119,1.494103202,2.111010577,0.810537436,0.967577815,0.91842635,0.001025848,0.39574331,0.257122176,0.032207955,0.20240917,2017
s2llg006_180331,61.88516797,1.312640939,0.473798723,0.232020584,0.749746881,1.325261404,2.250233037,0.8069677,0.966619855,0.917790151,0.000815123,0.379148709,0.241663433,0.027697113,0.172664726,2018
s2llg006_180414,64.03239274,1.486229728,0.464017731,-0.461557761,0.973385801,0.429950404,3.097526198,0.738734304,0.979775823,0.891793213,0.003557072,0.46091813,0.218077659,0.021350426,0.083611992,2018
s2llg006_180425,64.09870932,1.349096759,0.494633367,-0.235333445,0.91467775,0.660686593,3.987030559,0.710810189,0.978615048,0.877274057,0.00603005,0.457232683,0.212828258,0.021593978,0.085205265,2018
s2llg006_180502,63.23175877,1.863133354,0.272515249,0.455787976,0.635100874,1.791964352,3.60478099,0.880606864,0.979458585,0.947976746,0.000530481,0.304673068,0.271515969,0.029881597,0.185466426,2018
s2llg006_180519,63.52118671,1.102916669,0.538874248,0.233678953,0.762173647,1.36105089,2.494538481,0.702092571,0.975408564,0.871932745,0.009088306,0.376196808,0.22377373,0.026647722,0.153671474,2018
s2llg006_180526,63.46365701,1.848355061,0.263026925,0.4793415,0.593955478,1.771386252,2.72639907,0.908620219,0.976539193,0.957329406,0.000344621,0.223562478,0.283094952,0.048482049,0.253843272,2018
s2llg006_180624,62.12689862,1.606653127,0.34856867,0.336939023,0.716836326,1.619668622,2.309800078,0.865346606,0.972686069,0.939286038,0.000512114,0.262308899,0.261010717,0.039333212,0.215946535,2018
s2llg006_190414,65.10000929,1.968913034,0.237143627,0.284074668,0.771554387,1.453926479,3.011638062,0.898568333,0.978803211,0.95519119,0.001069596,0.223442189,0.329880295,0.039814181,0.180519618,2019
s2llg006_190521,62.68002155,0.971837442,0.602084115,0.175471431,0.791008166,1.110339686,3.501542838,0.743885219,0.957249271,0.884679461,0.001405474,0.339052516,0.236905675,0.025736826,0.125987301,2019
s2llg006_190530,63.09847442,1.616630376,0.325913993,0.215341832,0.803773353,1.278102199,3.61233126,0.843457298,0.974061111,0.929262519,0.000655339,0.247260981,0.284646364,0.0594957,0.152343216,2019
s2llg006_210405,62.01973984,2.175716311,0.094833643,0.25913459,0.79799264,1.378860652,3.263554694,0.905018562,0.988137604,0.957425001,0.000496678,0.186799917,0.281060712,0.066632623,0.158398962,2021
s2llg007_170401,63.07512054,1.507327739,0.395553262,0.402368167,0.673387838,1.684890467,2.52272603,0.847016208,0.967051129,0.932818194,0.00050266,0.360910567,0.265373113,0.037016447,0.209126795,2017
s2llg007_170414,63.87898344,1.91537811,0.243228484,0.569901981,0.535769007,1.913532729,3.147004908,0.910708892,0.976727348,0.956449643,0.000362388,0.27392742,0.286327325,0.039765014,0.229422062,2017
s2llg007_170418,62.60303485,1.943223535,0.273590671,0.276830365,0.692482877,1.241897694,5.003577596,0.876937952,0.982612426,0.945208702,0.000946706,0.276611075,0.311773927,0.027015984,0.152660858,2017
s2llg007_170422,62.32725482,0.889892092,0.617841266,0.308351952,0.737357642,1.519534083,2.315593294,0.780134247,0.949557114,0.898543858,0.000596471,0.39546697,0.249285006,0.02218994,0.191255307,2017
s2llg007_170430,67.52315767,0.474576875,0.767972667,0.080512548,0.817694233,1.037513149,4.23549837,0.483466063,0.959981018,0.784014042,0.028638572,0.533603672,0.145183866,0.009780272,0.065913617,2017
s2llg007_170506,62.43318825,2.101610356,0.148683385,0.32235745,0.757663587,1.518618516,2.24477453,0.92336003,0.985044757,0.965022659,0.000386819,0.21122108,0.285747455,0.03741746,0.225877292,2017
s2llg007_170516,62.20779121,2.110697678,0.159661951,-0.637266185,0.987823489,0.222581387,6.304209961,0.831174006,0.987720263,0.926422442,0.001364462,0.130838631,0.256483278,0.040516277,0.091773435,2017
s2llg007_170520,62.87344718,1.939662384,0.262299841,-0.34218486,0.93149242,0.473467042,5.752464028,0.840312961,0.982040308,0.930240627,0.001226097,0.272564593,0.26952258,0.035150688,0.117048499,2017
s2llg007_170527,62.58353643,1.867140186,0.264934457,0.44100616,0.629071254,1.714306484,3.522559127,0.878196912,0.979051853,0.948593396,0.000661661,0.268047356,0.282681697,0.038849041,0.202079844,2017
s2llg007_170606,64.92399176,1.223966477,0.56549683,0.034194938,0.883914362,1.035291883,3.110803825,0.721900229,0.967752896,0.886736595,0.006886742,0.374170133,0.182466899,0.020267045,0.104755545,2017
s2llg007_170613,62.51619702,1.690149707,0.336949985,0.290602075,0.73575073,1.452487484,3.27869134,0.863109155,0.970156667,0.940434005,0.000600786,0.280000853,0.278695847,0.033672073,0.215528506,2017
s2llg007_170627,61.85806174,1.16969881,0.516621391,0.278992164,0.766850716,1.51570613,1.94002046,0.801821311,0.965122828,0.914757047,0.000849816,0.421524827,0.258274842,0.029044313,0.182080872,2017
s2llg007_170718,61.9076379,1.569850027,0.463724881,-0.640416663,0.981731323,0.242732958,4.432422137,0.770455065,0.977875101,0.903126307,0.001647078,0.429895207,0.230153053,0.023393785,0.078890241,2017
s2llg007_170728,61.94590206,1.803284885,0.268214564,0.292007594,0.708872408,1.404087849,2.278232045,0.880794799,0.978834441,0.946951336,0.000700248,0.467921042,0.281781143,0.048158266,0.212205295,2017
s2llg007_180330,62.53911972,0.58441187,0.72645742,0.159782958,0.804050018,1.218989548,2.003898404,0.629464041,0.96350444,0.841356521,0.004262458,0.521859438,0.217490035,0.013267362,0.107852753,2018
s2llg007_180414,63.79235321,1.091429042,0.588317335,-0.263259724,0.905640929,0.705328306,2.97690923,0.651863242,0.974788518,0.852991896,0.010744388,0.611191106,0.187344152,0.025818931,0.077495541,2018
s2llg007_180425,64.0672294,1.69908484,0.371950703,0.156857763,0.732682518,1.110560783,5.554528018,0.825784216,0.974747131,0.923769967,0.000910112,0.497572047,0.257324472,0.036430903,0.131783746,2018
s2llg007_180502,62.84201874,1.652541187,0.324472397,0.502763749,0.604163492,1.921712705,2.264928022,0.863139685,0.971504541,0.940547879,0.000521212,0.285679268,0.268044068,0.044127806,0.23211522,2018
s2llg007_180524,62.57436835,1.964474635,0.221453843,0.172351856,0.774118712,1.12949558,4.974738786,0.897931432,0.980994178,0.952116501,0.000533396,0.210777171,0.296208065,0.045867913,0.172104271,2018
s2llg007_180614,62.42251029,0.704299626,0.675801139,0.107260354,0.858803702,1.153291145,1.737023618,0.696577555,0.952815932,0.862109212,0.001268519,0.475502928,0.218261757,0.017043577,0.145389152,2018
s2llg007_190521,62.67967071,2.079573021,0.180994871,0.433896686,0.626100343,1.730258607,3.122709613,0.926325149,0.985052711,0.965279438,0.000363739,0.189735195,0.265223067,0.047707074,0.224113537,2019
s2llg007_190619,63.32989355,1.264301012,0.51710155,0.453916177,0.600653309,1.678667338,3.425639102,0.817074627,0.959678084,0.91877142,0.00050472,0.345059532,0.245016042,0.030197745,0.222438398,2019
s2llg007_210420,62.94925872,2.167894659,0.117272079,0.572703396,0.548644005,1.969548279,2.800467464,0.94300398,0.986397964,0.972351519,0.000267585,0.112923606,0.260647911,0.035451574,0.256968817,2021
