"site","wavs","wavs_sans_int","Anthropophony_mean","Biophony_mean","Geophony_mean","Quiet_mean","Interference_mean"
"s2lam066_210527",994,534,0.0368115942028985,0.321811594202899,0.0210144927536232,0.310942028985507,0
"s2lam067_190625",417,98,0.00762800417972832,0.21619644723093,0.0265412748171369,0.484221525600836,0
"s2lam067_200520",815,607,0.0850961538461538,0.302403846153846,0.0421474358974359,0.058974358974359,0
"s2lam067_210425",400,180,0.0139393939393939,0.166969696969697,0.0224242424242424,0.6,0
"s2lam067_210509",558,455,0.0964401294498382,0.490291262135922,0.0058252427184466,0.206148867313916,0
"s2lam067_210604",430,330,0.0103333333333333,0.402,0.00766666666666667,0.343333333333333,0
"s2lam067_210614",564,292,0.0305147058823529,0.257843137254902,0.00490196078431373,0.493259803921569,0
"s2lam067_210628",430,155,0.0170909090909091,0.665333333333333,0.00206060606060606,0.153454545454545,0
"s2lam067_210630",1,1,NA,NA,NA,NA,NA
"s2lam068_190625",431,217,0.0137071651090343,0.130218068535826,0.0299065420560748,0.416978193146417,0
"s2lam068_200520",809,573,0.0555084745762712,0.369915254237288,0.0559322033898305,0.0392655367231638,0
"s2lam068_200622",420,58,0.00294659300184162,0.180570902394107,0.0223756906077348,0.441620626151013,0
"s2lam068_200708",568,359,0.00813397129186603,0.716905901116427,0.0025518341307815,0.11786283891547,0
"s2lam068_210328",568,465,0.0385113268608414,0.202265372168285,0.00258899676375405,0.580258899676375,0
"s2lam068_210409",419,384,0.0371428571428571,0.0819047619047619,0,0.644761904761905,0
"s2lam068_210501",567,121,0.00717488789237668,0.382361733931241,0.185127055306428,0.014050822122571,0
"s2lam068_210514",422,86,0.00982142857142857,0.37797619047619,0.0263888888888889,0.322321428571429,0
"s2lam068_210604",432,205,0.0162995594713656,0.844199706314244,0.00102790014684288,0.0547723935389134,0
"s2lam068_210614",569,378,0.0172774869109948,0.242582897033159,0.00418848167539267,0.424258289703316,0
"s2lam068_210628",428,208,0.0195454545454545,0.66969696969697,0.000757575757575758,0.188636363636364,0
"s2lam069_190625",378,147,0.010966810966811,0.106782106782107,0.00952380952380952,0.720923520923521,0
"s2lam069_210425",270,270,NA,NA,NA,NA,NA
"s2lam069_210509",270,227,0.013953488372093,0.681395348837209,0.0356589147286822,0.0271317829457364,0
"s2lam069_210525",270,103,0.0203592814371257,0.427145708582834,0.00798403193612774,0.312175648702595,0
"s2lam069_210602",431,330,0.00231023102310231,0.594059405940594,0.0122112211221122,0.222442244224422,0
"s2lam069_210621",552,473,0.00464135021097046,0.620675105485232,0.0143459915611814,0.0940928270042194,0
"s2lam070_200508",562,318,0.0177595628415301,0.331830601092896,0.0166666666666667,0.287841530054645,0
"s2lam070_200617",402,224,0.0159176029962547,0.52059925093633,0.00205992509363296,0.259550561797753,0
"s2lam070_200710",537,147,0.0173504273504274,0.0523931623931624,0.0385470085470086,0.674273504273504,0
"s2lam070_210328",705,417,0.0141203703703704,0.09375,0.00983796296296296,0.72962962962963,0
"s2lam070_210413",420,24,0.0377104377104377,0.158333333333333,0.00437710437710438,0.466582491582492,0
"s2lam070_210501",573,98,0.0608421052631579,0.390105263157895,0.195017543859649,0.00568421052631579,0
"s2lam070_210514",428,228,0.0196666666666667,0.271,0.0108333333333333,0.268666666666667,0
"s2lam070_210527",581,98,0.0459627329192547,0.238854382332643,0.0265700483091787,0.39247757073844,0
"s2lam070_210608",438,359,0.049789029535865,0.153164556962025,0.0105485232067511,0.323628691983122,0
"s2lam071_190625",411,168,0.00356652949245542,0.261316872427984,0.0213991769547325,0.453086419753086,0
"s2lam071_200508",571,323,0.0223118279569892,0.472177419354839,0.0280913978494624,0.224193548387097,0
"s2lam071_200603",1002,789,0.0114241001564945,0.536306729264476,0.00453834115805947,0.239280125195618,0
"s2lam071_200622",396,20,0.00434397163120567,0.299024822695035,0.00345744680851064,0.52136524822695,0
"s2lam071_210405",568,525,0.0116279069767442,0.14031007751938,0,0.786821705426357,0
"s2lam071_210416",412,367,0.0281481481481481,0.286666666666667,0.0333333333333333,0.318518518518519,0
"s2lam071_210502",712,640,0.121296296296296,0.643981481481481,0.00509259259259259,0.00324074074074074,0
"s2lam071_210521",431,373,0.00229885057471264,0.560344827586207,0.00114942528735632,0.330459770114943,0
"s2lam071_210621",567,241,0.0306748466257669,0.240593047034765,0.00408997955010225,0.537218813905931,0
"s2lam072_190625",413,95,0.00387840670859539,0.113207547169811,0.0212788259958071,0.590670859538784,0
"s2lam072_210426",568,509,0.0293785310734463,0.209604519774011,0.0468926553672316,0.431073446327684,0
"s2lam072_210514",506,455,0.0535947712418301,0.483660130718954,0.0379084967320261,0.267320261437908,0
"s2lam072_210528",553,413,0.211428571428571,0.304047619047619,0.0552380952380952,0.000714285714285714,0
"s2lam072_210609",422,142,0.0795238095238095,0.274880952380952,0.0123809523809524,0.281904761904762,0
"s2lam072_210624",716,477,0.0309623430962343,0.097768479776848,0.00223152022315202,0.722175732217573,0
"s2lam073_190625",438,223,0.00434108527131783,0.261240310077519,0.00558139534883721,0.587441860465116,0
"s2lam073_200506",559,68,0.00407331975560081,0.28336727766463,0.0286490156143924,0.390291921249151,0
"s2lam073_200603",990,473,0.0111540941328175,0.839780786589297,0.00335267569310123,0.0609929078014184,0
"s2lam073_200622",682,62,0.0282258064516129,0.268817204301075,0.0233870967741935,0.439408602150538,0
"s2lam073_210411",572,362,0.125238095238095,0.391428571428571,0.00253968253968254,0.283650793650794,0
"s2lam073_210430",407,405,0.05,0.433333333333333,0.0666666666666667,0.0166666666666667,0
"s2lam073_210609",431,153,0.349040767386091,0.272781774580336,0.0111510791366906,0.0557553956834532,0
"s2lam073_210624",707,293,0.111352657004831,0.18317230273752,0.00925925925925926,0.382206119162641,0
"s2lam074_190625",416,52,0.00970695970695971,0.0690476190476191,0.0325091575091575,0.589468864468864,0
"s2lam074_200507",444,128,0.0419831223628692,0.215295358649789,0.00938818565400844,0.55168776371308,0
"s2lam074_200603",1013,510,0.00921139827700464,0.303048376408217,0.00622929092113983,0.5090788601723,0
"s2lam074_200624",335,52,0.0129564193168433,0.0318021201413428,0.0893992932862191,0.558068315665489,0
"s2lam074_210329",574,357,0.116743471582181,0.20384024577573,0.0244239631336406,0.281874039938556,0
"s2lam074_210417",546,332,0.0305295950155763,0.105919003115265,0.0180685358255452,0.518224299065421,0
"s2lam074_210502",430,401,0.28735632183908,0.339080459770115,0.00114942528735632,0.00804597701149425,0
"s2lam074_210514",566,499,0.00895522388059702,0.259701492537313,0.00248756218905473,0.558208955223881,0
"s2lam074_210528",557,286,0.30479704797048,0.0174661746617466,0.148216482164822,0.0033210332103321,0
"s2lam074_210615",565,441,0.387365591397849,0.165860215053763,0.00376344086021505,0.270430107526882,0
"s2lam075_190625",387,171,0.0123456790123457,0.1375,0.0145061728395062,0.590123456790123,0
"s2lam075_210410",587,231,0.0174157303370787,0.243071161048689,0.0182584269662921,0.463857677902622,0
"s2lam075_210426",569,86,0.110904071773637,0.130296756383713,0.0309178743961353,0.302898550724638,0
"s2lam075_210514",560,365,0.0321367521367521,0.412307692307692,0.0541880341880342,0.266153846153846,0
"s2lam075_210716",586,74,0.0138671875,0.223111979166667,0.0311197916666667,0.395703125,0
"s2lam076_190625",431,10,0.0102137767220903,0.0608076009501188,0.765637371338084,0,0
"s2lam076_200522",677,322,0.0270422535211268,0.533239436619718,0.0303286384976526,0.132112676056338,0
"s2lam076_200622",430,217,0.00140845070422535,0.2320813771518,0.0123630672926448,0.333176838810642,0
"s2lam076_200707",341,304,0.351351351351351,0.343243243243243,0.0153153153153153,0.018018018018018,0
"s2lam076_210323",572,543,0.0586206896551724,0.522988505747126,0.0103448275862069,0.0942528735632184,0
"s2lam076_210411",590,388,0.06996699669967,0.226897689768977,0.00214521452145215,0.55016501650165,0
"s2lam076_210507",574,485,0.00711610486891386,0.419475655430712,0.0123595505617978,0.21123595505618,0
"s2lam076_210521",428,298,0.018974358974359,0.414615384615385,0.0041025641025641,0.428717948717949,0
"s2lam076_210604",426,106,0.0215625,0.43375,0.0229166666666667,0.237395833333333,0
"s2lam076_210614",568,110,0.0207423580786026,0.402838427947598,0.0165938864628821,0.243740902474527,0
"s2lam077_190627",566,45,0.0560460652591171,0.715674984005118,0.00396673064619322,0.0277671145233525,0
"s2lam077_210430",418,285,0.0117794486215539,0.209774436090226,0.00601503759398496,0.54937343358396,0
"s2lam077_210609",421,207,0.12601246105919,0.377414330218069,0.0132398753894081,0.0529595015576324,0
"s2lam078_200522",708,189,0.00847784200385356,0.311175337186898,0.017276814386641,0.372061657032755,0
"s2lam078_210425",417,376,0.0016260162601626,0.295121951219512,0.000813008130081301,0.608130081300813,0
"s2lam078_210514",564,479,0.0337254901960784,0.427058823529412,0.0258823529411765,0.230980392156863,0
"s2lam078_210530",579,408,0.0050682261208577,0.864132553606238,0.00116959064327485,0.0317738791423002,0
"s2lam078_210609",434,137,0.0279461279461279,0.481369248035915,0.0625140291806958,0.0597081930415264,0
"s2lam078_210623",420,295,0.008,0.1736,0.1816,0.196533333333333,0
"s2lam079_200510",746,447,0.0204013377926421,0.240691192865106,0.0169453734671126,0.579933110367893,0
"s2lam079_210407",661,183,0.173012552301255,0.260878661087866,0.0676429567642957,0.0673640167364017,0
"s2lam079_210502",712,385,0.131192660550459,0.262487257900102,0.017533129459735,0.00703363914373089,0
"s2lam079_210530",576,176,0.0113333333333333,0.753916666666667,0.0664166666666667,0.001,0
"s2lam079_210609",421,217,0.0313725490196078,0.498692810457516,0.0191176470588235,0.205228758169935,0
"s2lam079_210622",421,143,0.0416067146282974,0.219424460431655,0.0166666666666667,0.417505995203837,0
"s2lam080_210404",437,166,0.0713407134071341,0.317466174661747,0.0210332103321033,0.150307503075031,0
"s2lam080_210418",581,513,0.123529411764706,0.194117647058824,0.00196078431372549,0.324019607843137,0
"s2lam080_210516",435,425,0.00666666666666667,0.82,0.1,0.00666666666666667,0
"s2lam080_210530",573,496,0.000432900432900433,0.912987012987013,0.00216450216450216,0.0411255411255411,0
"s2lam080_210609",427,335,0.0177536231884058,0.242753623188406,0.00108695652173913,0.571014492753623,0
"s2lam080_210627",438,356,0.0126016260162602,0.117886178861789,0.00284552845528455,0.689024390243902,0
"s2lam081_200512",419,193,0.0480825958702065,0.319174041297935,0.0101769911504425,0.311946902654867,0
"s2lam081_200622",427,274,0.00261437908496732,0.232679738562092,0.0285403050108932,0.316557734204793,0
"s2lam081_200707",566,388,0.0179775280898876,0.221535580524345,0.00543071161048689,0.497003745318352,0
"s2lam081_210328",571,436,0.0496296296296296,0.0681481481481482,0.00296296296296296,0.688641975308642,0
"s2lam082_200512",418,313,0.180952380952381,0.237142857142857,0.0419047619047619,0.00222222222222222,0
"s2lam082_200622",429,231,0.00101010101010101,0.203872053872054,0.0127946127946128,0.55976430976431,0
"s2lam082_200707",563,549,0.107142857142857,0.278571428571429,0.0119047619047619,0.264285714285714,0
"s2lam082_210323",556,503,0.0761006289308176,0.040251572327044,0.00125786163522013,0.686163522012579,0
"s2lam082_210417",571,368,0.493103448275862,0.0962233169129721,0.0154351395730706,0.0658456486042693,0
"s2lam082_210508",549,286,0.0340937896070976,0.215969581749049,0.0230671736375158,0.393789607097592,0
"s2lam082_210521",563,212,0.0504273504273504,0.420987654320988,0.00389363722697056,0.385849952516619,0
"s2lam082_210530",571,238,0.00800800800800801,0.247247247247247,0.224824824824825,0.0231231231231231,0
"s2lam082_210609",416,118,0.0259507829977629,0.243288590604027,0.0241610738255034,0.420022371364653,0
"s2lam082_210623",420,268,0.00570175438596491,0.201973684210526,0.00241228070175439,0.619298245614035,0
"s2lam083_200512",330,117,0.0109546165884194,0.6,0.0198748043818466,0.0510172143974961,0
"s2lam083_200622",429,196,0.000429184549356223,0.353361945636624,0.0104434907010014,0.295994277539342,0
"s2lam083_200707",562,544,0.00555555555555556,0.509259259259259,0,0.325925925925926,0
"s2lam083_210323",575,447,0.21953125,0.188541666666667,0.00598958333333333,0.3640625,0
"s2lam083_210410",595,339,0.00963541666666667,0.174479166666667,0.0123697916666667,0.583072916666667,0
"s2lam083_210507",576,330,0.0010840108401084,0.754742547425474,0.00853658536585366,0.0749322493224932,0
"s2lam083_210521",432,181,0.0173970783532537,0.460956175298805,0.00239043824701195,0.410358565737052,0
"s2lam083_210613",823,106,0.369827986982799,0.350860065086007,0.0323570432357043,0.00190609019060902,0
"s2lam084_200710",575,128,0.0146159582401193,0.139821029082774,0.0674123788217748,0.417598806860552,0
"s2lam084_210409",416,330,0.00697674418604651,0.213953488372093,0.00232558139534884,0.630232558139535,0
"s2lam084_210430",410,275,0.00765432098765432,0.31037037037037,0.0516049382716049,0.318024691358025,0
"s2lam085_200509",2005,1414,0.0191765369430344,0.167287084038353,0.298195149464185,0.274675690919346,0
"s2lam085_200622",426,69,9.33706816059757e-05,0.184126984126984,0.0175536881419234,0.599813258636788,0
"s2lam085_200710",224,173,0.0196078431372549,0.0261437908496732,0.00065359477124183,0.75359477124183,0
"s2lam085_210326",572,347,0.0468148148148148,0.0874074074074074,0.0037037037037037,0.63437037037037,0
"s2lam085_210425",429,265,0.000813008130081301,0.065650406504065,0.00345528455284553,0.790650406504065,0
"s2lam085_210508",563,138,0.0179607843137255,0.181490196078431,0.0047843137254902,0.528705882352941,0
"s2lam085_210528",552,307,0.013469387755102,0.294557823129252,0.0164625850340136,0.422040816326531,0
"s2lam085_210609",432,279,0.000435729847494553,0.0649237472766885,0.00413943355119826,0.67037037037037,0
"s2lam085_210622",432,312,0.000833333333333333,0.0836111111111111,0.0113888888888889,0.392777777777778,0
"s2lam086_200622",425,117,0.00173160173160173,0.28008658008658,0.0100649350649351,0.469372294372294,0
"s2lam086_210410",527,370,0.024416135881104,0.25244161358811,0.0148619957537155,0.441613588110403,0
"s2lam086_210425",434,421,0.0230769230769231,0.0923076923076923,0.00256410256410256,0.448717948717949,0
"s2lam086_210508",582,434,0.0297297297297297,0.33963963963964,0.0114864864864865,0.18536036036036,0
"s2lam086_210525",2037,1343,0.0112872238232469,0.156868395773295,0.00979827089337176,0.624207492795389,0
"s2lam087_200622",428,231,0.00219966159052453,0.361928934010152,0.0104906937394247,0.215059221658206,0
"s2lam087_210328",437,351,0.0472868217054264,0.341472868217054,0.0062015503875969,0.357751937984496,0
"s2lam087_210410",586,169,0.00543565147881695,0.29568345323741,0.0104716227018385,0.529416466826539,0
"s2lam087_210425",404,290,0.00321637426900585,0.199707602339181,0.00350877192982456,0.650292397660819,0
"s2lam087_210514",563,443,0.0233333333333333,0.345,0.0238888888888889,0.415555555555556,0
"s2lam087_210528",554,248,0.0176470588235294,0.382679738562091,0.127995642701525,0.0238562091503268,0
"s2lam087_210609",431,288,0.0149184149184149,0.307692307692308,0.0013986013986014,0.574825174825175,0
"s2lam087_210624",704,360,0.0710271317829457,0.133333333333333,0.00726744186046512,0.547286821705426,0
"s2lam088_200610",305,244,0.0415300546448087,0.59344262295082,0,0.145355191256831,0
"s2lam088_200701",574,89,0.0245360824742268,0.212920962199313,0.00728522336769759,0.504398625429553,0
"s2lam088_210407",570,271,0.565997770345596,0.0720178372352285,0.0136008918617614,0.0315496098104794,0
"s2lam088_210420",422,295,0.0125984251968504,0.223359580052493,0.00971128608923885,0.649606299212598,0
"s2lam088_210509",563,385,0.0116104868913858,0.711048689138577,0.0052434456928839,0.116666666666667,0
"s2lam088_210525",438,218,0.0125757575757576,0.654545454545455,0.0053030303030303,0.171515151515152,0
"s2lam088_210602",430,402,0.0488095238095238,0.307142857142857,0.00119047619047619,0.311904761904762,0
"s2lam088_210615",401,95,0.0111111111111111,0.369389978213508,0.146623093681917,0.0589324618736383,0
"s2lam088_210627",439,333,0.00440251572327044,0.624842767295598,0.00157232704402516,0.235220125786164,0
"s2lam089_200515",2753,497,0.0105644208037825,0.380333924349882,0.0123965721040189,0.409013002364066,0
"s2lam089_200710",558,269,0.00588235294117647,0.457670126874279,0.00461361014994233,0.364590542099193,0
"s2lam089_210328",711,569,0.0028169014084507,0.17887323943662,0.0150234741784038,0.585915492957746,0
"s2lam089_210417",554,400,0.0378787878787879,0.232683982683983,0.0471861471861472,0.157792207792208,0
"s2lam089_210514",568,506,0.0521505376344086,0.301612903225806,0.00376344086021505,0.478494623655914,0
"s2lam089_210528",562,278,0.0549295774647887,0.316079812206573,0.046830985915493,0.0289906103286385,0
"s2lam089_210609",433,166,0.173158551810237,0.180524344569288,0.0292134831460674,0.11398252184769,0
"s2lam089_210624",709,646,0.00793650793650794,0.195767195767196,0.00793650793650794,0.576719576719577,0
"s2lam090_200515",2577,624,0.0151049667178699,0.42768390510326,0.0192865676736644,0.343915343915344,0
"s2lam090_210331",416,135,0.0819691577698695,0.0774614472123369,0.00794780545670225,0.510438908659549,0
"s2lam090_210413",422,30,0.0290816326530612,0.207823129251701,0.108758503401361,0.290986394557823,0
"s2lam090_210507",432,294,0.0514492753623188,0.807729468599034,0.0036231884057971,0.0355072463768116,0
"s2lam090_210517",167,165,0,0.266666666666667,0.183333333333333,0.0166666666666667,0
"s2lam090_210608",433,282,0.0417218543046358,0.113465783664459,0.0114790286975717,0.562472406181015,0
"s2lam090_210622",434,82,0.0154356060606061,0.258806818181818,0.00606060606060606,0.473011363636364,0
"s2lam091_200515",2580,759,0.0169503935566539,0.394435291964122,0.0151198974922204,0.354548782720117,0
"s2lam091_200617",416,99,0.00651945320715037,0.262460567823344,0.00893796004206099,0.36677181913775,0
"s2lam091_200624",411,207,0.00326797385620915,0.563398692810458,0.00571895424836601,0.176633986928105,0
"s2lam091_210403",475,221,0.0698162729658793,0.116010498687664,0.0120734908136483,0.471916010498688,0
"s2lam091_210418",582,333,0.674832663989291,0.122088353413655,0.00468540829986613,0.0167336010709505,0
"s2lam091_210508",536,255,0.0576512455516014,0.202609727164887,0.0149466192170819,0.396678529062871,0
"s2lam091_210521",440,183,0.0181582360570687,0.0937743190661479,0.0577172503242542,0.549805447470817,0
"s2lam091_210609",407,115,0.0126712328767123,0.156278538812785,0.015296803652968,0.576141552511416,0
"s2lam091_210621",573,412,0.0146997929606625,0.26935817805383,0.0041407867494824,0.554865424430642,0
"s2lam092_210404",438,196,0.207851239669421,0.231955922865014,0.00867768595041322,0.147933884297521,0
"s2lam092_210418",583,348,0.449503546099291,0.213475177304965,0.0297872340425532,0.04,0
"s2lam092_210508",544,376,0.0623015873015873,0.183531746031746,0.0398809523809524,0.295238095238095,0
"s2lam092_210609",437,120,0.361724500525762,0.117770767613039,0.00536277602523659,0.263301787592008,0
"s2lam092_210624",414,370,0.00151515151515152,0.673484848484848,0.00833333333333333,0.0787878787878788,0
"s2lam093_210501",414,411,0.0222222222222222,0.355555555555556,0.0333333333333333,0.144444444444444,0
"s2lam093_210514",424,328,0.0197916666666667,0.282638888888889,0.01875,0.471875,0
"s2lam093_210609",428,162,0.191729323308271,0.19749373433584,0.0395989974937343,0.118170426065163,0
"s2lam093_210624",719,293,0.0692488262910798,0.445696400625978,0.00461658841940532,0.166901408450704,0
"s2lam095_200512",1173,348,0.0195151515151515,0.448040404040404,0.0594747474747475,0.146141414141414,0
"s2lam095_200622",431,221,0.00317460317460317,0.147301587301587,0.422063492063492,0.00253968253968254,0
"s2lam095_200708",564,244,0.00458333333333333,0.150833333333333,0.00395833333333333,0.6884375,0
"s2lam095_210327",570,311,0.117760617760618,0.0629343629343629,0.00810810810810811,0.642728442728443,0
"s2lam095_210410",573,458,0.0228985507246377,0.0968115942028985,0.00231884057971014,0.744927536231884,0
"s2lam095_210425",429,368,0.00491803278688525,0.116939890710383,0,0.753005464480874,0
"s2lam095_210508",580,383,0.0424703891708968,0.292724196277496,0.00609137055837563,0.371912013536379,0
"s2lam095_210613",559,465,0.0106382978723404,0.965957446808511,0.000354609929078014,0.00319148936170213,0
"s2lam096_200505",561,107,0.0571953010279001,0.724302496328928,0.00881057268722467,0.00726872246696035,0
"s2lam096_200603",313,205,0.00802469135802469,0.507098765432099,0.00154320987654321,0.297530864197531,0
"s2lam096_210323",562,444,0.05,0.0531073446327684,0.00451977401129944,0.598870056497175,0
"s2lam096_210424",439,356,0.0706827309236948,0.219678714859438,0.00923694779116466,0.351004016064257,0
"s2lam096_210507",422,249,0.0599229287090559,0.514065510597303,0.0358381502890173,0.0518304431599229,0
"s2lam096_210521",443,224,0.0168949771689498,0.10365296803653,0.013089802130898,0.672907153729072,0
"s2lam096_210615",419,387,0,0.69375,0.00104166666666667,0.1375,0
"s2lam097_200511",739,265,0.0334036568213783,0.116455696202532,0.0127285513361463,0.619760900140647,0
"s2lam097_210404",581,395,0.00537634408602151,0.480824372759857,0.0021505376344086,0.425627240143369,0
"s2lam097_210424",726,570,0.0181623931623932,0.172008547008547,0.0188034188034188,0.579273504273504,0
"s2lam097_210508",581,475,0.0235849056603774,0.136477987421384,0.00786163522012579,0.571698113207547,0
"s2lam097_210527",577,142,0.0167816091954023,0.348659003831418,0.00827586206896552,0.468888888888889,0
"s2lam097_210614",570,453,0.0142450142450142,0.200854700854701,0.00227920227920228,0.457549857549858,0
"s2lam097_210628",428,182,0.0399728997289973,0.0842818428184282,0.00907859078590786,0.61029810298103,0
"s2lam098_200506",676,95,0.00240963855421687,0.131382673551348,0.0343660355708548,0.576305220883534,0
"s2lam098_200603",995,689,0.0128540305010893,0.644226579520697,0.00174291938997821,0.17156862745098,0
"s2lam098_210405",570,553,0.0372549019607843,0.150980392156863,0.00784313725490196,0.552941176470588,0
"s2lam098_210502",827,236,0.048956570783982,0.817597292724196,0.00547095318668923,0.0184997179921038,0
"s2lam099_200506",674,316,0.000837988826815642,0.340223463687151,0.0074487895716946,0.516480446927374,0
"s2lam099_200603",986,629,0.0291316526610644,0.125023342670401,0.0139122315592904,0.614752567693744,0
"s2lam099_200622",420,181,0.00097629009762901,0.33486750348675,0.127336122733612,0.0510460251046025,0
"s2lam099_200708",556,442,0.0154970760233918,0.653508771929825,0.000292397660818713,0.208187134502924,0
"s2lam099_210328",571,418,0.0570806100217865,0.18082788671024,0.0132897603485839,0.383006535947712,0
"s2lam099_210410",585,279,0.00740740740740741,0.182461873638344,0.00991285403050109,0.601307189542484,0
"s2lam099_210425",409,378,0.0010752688172043,0.126881720430108,0.106451612903226,0.59247311827957,0
"s2lam099_210516",419,356,0,0.101058201058201,0.0365079365079365,0.58042328042328,0
"s2lam099_210530",568,322,0.00501355013550136,0.666260162601626,0.00392953929539295,0.16869918699187,0
"s2lam100_200506",669,364,0.00327868852459016,0.221748633879781,0.00437158469945355,0.675956284153005,0
"s2lam100_210425",286,282,0.00833333333333333,0.5,0,0.35,0
"s2lam100_210508",578,462,0.0658045977011494,0.207183908045977,0.021264367816092,0.343390804597701,0
"s2lam101_200522",853,476,0.0225464190981432,0.796640141467728,0.000884173297966401,0.107427055702918,0
"s2lam101_200616",693,623,0.000476190476190476,0.158571428571429,0,0.765238095238095,0
"s2lam101_200702",570,431,0.0100719424460432,0.150599520383693,0.00431654676258993,0.690167865707434,0
"s2lam101_210418",719,663,0.0142857142857143,0.266666666666667,0.00654761904761905,0.553571428571429,0
"s2lam101_210507",434,308,0.00952380952380952,0.934126984126984,0.000529100529100529,0.00582010582010582,0
"s2lam101_210517",429,187,0.0122589531680441,0.245867768595041,0.0549586776859504,0.253030303030303,0
"s2lam101_210609",433,128,0.308743169398907,0.127868852459016,0.0107103825136612,0.238251366120219,0
"s2lam103_200522",841,565,0.0985507246376812,0.244082125603865,0.0126811594202899,0.393115942028986,0
"s2lam103_200616",709,303,0.021264367816092,0.268555008210181,0.0151067323481117,0.406814449917898,0
"s2lam103_200630",425,48,0.0166224580017683,0.117860300618921,0.00433244916003537,0.617418213969938,0
"s2lam103_210410",595,164,0.0174787316318639,0.147177107501933,0.002861562258314,0.709822119102862,0
"s2lam104_200528",869,271,0.0136008918617614,0.471739130434783,0.00869565217391304,0.315997770345596,0
"s2lam104_200624",415,214,0.00563847429519071,0.139469320066335,0.054726368159204,0.318242122719735,0
"s2lam104_200708",566,483,0.0389558232931727,0.385943775100402,0.0100401606425703,0.272690763052209,0
"s2lam104_210328",569,235,0.0715568862275449,0.0905189620758483,0.0111776447105788,0.541616766467066,0
"s2lam104_210417",574,479,0.442105263157895,0.245964912280702,0.00666666666666667,0.0175438596491228,0
"s2lam104_210501",418,409,0.037037037037037,0.574074074074074,0.0148148148148148,0.118518518518519,0
"s2lam104_210521",429,195,0.0235042735042735,0.432763532763533,0.00199430199430199,0.39002849002849,0
"s2lam104_210606",575,369,0.161003236245955,0.161974110032362,0.00776699029126214,0.284466019417476,0
"s2lam104_210616",574,117,0.00685630926331145,0.00102115244347192,0.985193289569657,0,0
"s2lam104_210627",434,395,0.00427350427350427,0.523076923076923,0.000854700854700855,0.283760683760684,0
"s2lam105_200528",869,469,0.0170833333333333,0.871583333333333,0.00275,0.0233333333333333,0
"s2lam105_200622",427,313,0.00350877192982456,0.85672514619883,0.0646198830409357,0.000584795321637427,0
"s2lam105_200707",185,183,0,0.35,0,0.233333333333333,0
"s2lam105_210323",584,455,0.0475452196382429,0.472609819121447,0.00516795865633075,0.321447028423773,0
"s2lam105_210422",1004,170,0.00247801758593125,0.189768185451639,0.0348121502797762,0.533533173461231,0
"s2lam105_210511",566,222,0.109302325581395,0.639631782945736,0.00542635658914729,0.0363372093023256,0
"s2lam105_210525",437,207,0.0185507246376812,0.507101449275362,0.0495652173913043,0.172753623188406,0
"s2lam105_210602",429,405,0.075,0.505555555555556,0.00555555555555556,0.161111111111111,0
"s2lam105_210615",401,364,0.0036036036036036,0.893693693693694,0,0.0315315315315315,0
"s2lam105_210627",442,339,0.00161812297734628,0.469902912621359,0.0407766990291262,0.229773462783172,0
"s2lam106_200522",877,132,0.0147651006711409,0.483713646532438,0.00881431767337808,0.356733780760626,0
"s2lam106_200710",564,354,0.0173015873015873,0.179047619047619,0.0582539682539683,0.23031746031746,0
"s2lam106_210326",571,524,0.111347517730496,0.242553191489362,0.0049645390070922,0.446099290780142,0
"s2lam106_210410",538,262,0.0148550724637681,0.16243961352657,0.0184782608695652,0.590338164251208,0
"s2lam106_210424",434,301,0.0428571428571429,0.0285714285714286,0.0556390977443609,0.396992481203008,0
"s2lam106_210508",551,534,0.00980392156862745,0.474509803921569,0.0333333333333333,0.0588235294117647,0
"s2lam106_210530",575,399,0.0115530303030303,0.625378787878788,0.00681818181818182,0.109469696969697,0
"s2lam106_210613",569,547,0.0303030303030303,0.509090909090909,0.00303030303030303,0.257575757575758,0
"s2lam107_200522",854,299,0.0312912912912913,0.395735735735736,0.00366366366366366,0.444324324324324,0
"s2lam107_200528",866,350,0.0189276485788114,0.341795865633075,0.00297157622739018,0.466472868217054,0
"s2lam107_200708",570,428,0.0596244131455399,0.755868544600939,0.000704225352112676,0.0753521126760563,0
"s2lam107_210327",570,418,0.037280701754386,0.162719298245614,0.00175438596491228,0.66359649122807,0
"s2lam107_210418",715,550,0.0553535353535354,0.293939393939394,0.00484848484848485,0.41030303030303,0
"s2lam107_210506",433,293,0.0130952380952381,0.404047619047619,0.22452380952381,0.0973809523809524,0
"s2lam107_210521",565,317,0.0301075268817204,0.331182795698925,0.00672043010752688,0.466666666666667,0
"s2lam108_200519",451,65,0.0040587219343696,0.349827288428325,0.0818652849740933,0.33126079447323,0
"s2lam108_200622",428,58,0.000630630630630631,0.143963963963964,0.015045045045045,0.593873873873874,0
"s2lam108_200707",566,397,0.00355029585798817,0.0266272189349112,0.00019723865877712,0.847731755424063,0
"s2lam108_210328",568,370,0.012962962962963,0.0760942760942761,0.00673400673400673,0.729292929292929,0
"s2lam108_210410",538,298,0.00166666666666667,0.612083333333333,0.00125,0.306111111111111,0
"s2lam108_210425",411,324,0.00651340996168582,0.024904214559387,0.00306513409961686,0.846743295019157,0
